AssessmentYear,AssessmentCategory,RegionalUnitID,StationNumber,StationName,SampleDay,Parameter,DailyMean,Unit,Exceedance,Latitude,Longitude,ParentTable,DataSource
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,09/11/2009,Silver,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,09/11/2009,Thallium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,09/11/2009,Uranium,0.3,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,09/11/2009,Vanadium,0.233,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,09/11/2009,Zinc,1,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,pH,8.1,-,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Chloride,30.5,MG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Hardness,120,MG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Aluminum,3.767,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Antimony,0.5,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Arsenic,0.8,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Boron,27.667,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Cadmium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Chromium,0.167,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Copper,1.167,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Iron,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Lead,0.167,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Manganese,1.9,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Mercury,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Molybdenum,1.3,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Nickel,0.767,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Selenium,0.2,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Silver,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Thallium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Uranium,0.4,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Vanadium,0.4,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,03/05/2012,Zinc,1.667,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,pH,8.327,-,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Chloride,24.5,MG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Hardness,125,MG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Aluminum,3.033,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Antimony,0.633,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Arsenic,0.9,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Boron,25,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Cadmium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Chromium,0.1,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Copper,0.933,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Iron,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Lead,0.033,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Manganese,1.133,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Mercury,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Molybdenum,1.267,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Nickel,0.667,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Selenium,0.333,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Silver,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Thallium,0.167,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Uranium,0.3,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Vanadium,0.3,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,28/08/2012,Zinc,2.9,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,pH,8.123,-,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Chloride,26.533,MG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Hardness,120,MG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Aluminum,4.633,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Antimony,0.767,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Arsenic,0.9,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Boron,24.667,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Cadmium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Chromium,0.233,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Copper,1.033,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Iron,10,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Lead,0.067,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Manganese,1,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Mercury,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Molybdenum,1.3,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Nickel,0.7,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Selenium,0.433,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Silver,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Thallium,0,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Uranium,0.3,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Vanadium,0.367,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO04,600013508,ETOBICOKE,05/11/2012,Zinc,1.433,UG/L,Does not exceed F/P guidelines,43.5727,-79.5159,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,pH,8.38,-,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Chloride,22.7,MG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Hardness,105.333,MG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Aluminum,1.4,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Cadmium,-0.018,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Chromium,0.58,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Copper,2.98,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Iron,6,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Lead,0.082,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Manganese,0.36,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Mercury,0,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Molybdenum,0.82,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Nickel,0.54,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Vanadium,0.196,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/05/2006,Zinc,0.72,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,pH,8.143,-,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Chloride,22.567,MG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Hardness,118.667,MG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Aluminum,3,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Beryllium,0,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Cadmium,0.007,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Chromium,1.1,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Copper,0.967,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Iron,6,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Lead,0.007,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Manganese,0.6,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Mercury,0,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Molybdenum,1.333,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Nickel,0.533,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Vanadium,0.383,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,16/08/2006,Zinc,0.833,UG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,22/11/2006,pH,8.35,-,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
2019,Contaminants in Water & Sediment - Water Quality,LO10,600013509,CHUB POINT,22/11/2006,Chloride,22.533,MG/L,Does not exceed F/P guidelines,43.9533,-78.0124,GreatLakesNearshoreWaterChemistryProvincial.csv,MECP Great Lakes Water Chemistry
