AssessmentYear,AssessmentCategory,RegionalUnitID,UnitType,ShorelineType,ShorelineExposure,Imagery,LengthKM,x_start,y_start,x_end,y_end
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,3.665824041,-78.89287917,43.85280919,-78.84939813,43.85521646
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.209163379,-78.89511046,43.85186133,-78.89287917,43.85280919
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.571365409,-78.84939813,43.85521646,-78.84313931,43.85724683
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.126990971,-78.84313931,43.85724683,-78.84190898,43.85794683
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Sheltered,MSC Durham 2018,0.568489908,-78.84190898,43.85794683,-78.83796626,43.85843061
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.160733047,-78.83796626,43.85843061,-78.83597347,43.85831901
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.198718202,-78.83597347,43.85831901,-78.83351577,43.85840886
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.216019711,-78.83351577,43.85840886,-78.83120813,43.85821145
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.144516874,-78.83120813,43.85821145,-78.83107284,43.85926313
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.219395882,-78.83107284,43.85926313,-78.83000775,43.86102062
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.41606627,-78.83000775,43.86102062,-78.8263804,43.86361348
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.329395289,-78.8263804,43.86361348,-78.82327543,43.86545138
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Sheltered,MSC Durham 2018,1.869911387,-78.82327543,43.86545138,-78.82099217,43.86485995
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.555900805,-78.81909632,43.86739543,-78.8136365,43.86973269
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.348543813,-78.82099217,43.86485995,-78.81909632,43.86739543
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Sheltered,MSC Durham 2018,4.989659383,-78.8136365,43.86973269,-78.79529041,43.87268847
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Sheltered,MSC Durham 2018,0.136476813,-78.79529041,43.87268847,-78.79390292,43.87198502
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Sheltered,MSC Durham 2018,0.749009317,-78.79390292,43.87198502,-78.78561418,43.86965528
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.243874157,-78.73178991,43.86938614,-78.7300997,43.8679116
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Sheltered,MSC Durham 2018,0.251572185,-78.7300997,43.8679116,-78.7294961,43.86779216
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,1.018052058,-78.7294961,43.86779216,-78.71701567,43.86714076
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Sheltered,MSC Durham 2018,0.636050063,-78.69981347,43.87395854,-78.69467977,43.87624642
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Natural,Lake,MSC Durham 2018,1.625620229,-78.71701567,43.86714076,-78.69981347,43.87395854
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Sheltered,MSC Durham 2018,0.963220666,-78.69467977,43.87624642,-78.68501354,43.87273495
2019,Coastal Processes - Shoreline Hardening,LO08,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.079873049,-78.68501354,43.87273495,-78.68408212,43.87298543
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.642059403,-78.68408212,43.87298543,-78.68424991,43.87837914
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.317741843,-78.68424991,43.87837914,-78.68114176,43.88008344
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.798883771,-78.68114176,43.88008344,-78.67517361,43.88568174
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.891860767,-78.67517361,43.88568174,-78.66477446,43.88788046
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Sheltered,MSC Durham 2018,0.257911947,-78.66436439,43.88869581,-78.6634275,43.88647576
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.366575702,-78.65943083,43.89033623,-78.65527295,43.89159015
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,MSC Durham 2018,1.6795864,-78.65527295,43.89159015,-78.63490773,43.89363177
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.114936646,-78.63490773,43.89363177,-78.63419069,43.89437697
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,MSC Durham 2018,0.745132739,-78.62161037,43.89746066,-78.61277888,43.89902236
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,MSC Durham 2018,0.277785765,-78.61277888,43.89902236,-78.60935558,43.8987935
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,6.275998117,-77.41490417,44.12541517,-77.48631427,44.10588004
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,4.080346421,-77.48631427,44.10588004,-77.50568053,44.09459559
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,1.014581488,-77.50568053,44.09459559,-77.51438513,44.08851346
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.542360045,-77.51438513,44.08851346,-77.51954845,44.0853701
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.126711741,-77.51954845,44.0853701,-77.52078927,44.08466516
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.161256342,-77.52078927,44.08466516,-77.52245166,44.08387217
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.811987157,-77.52245166,44.08387217,-77.53018143,44.07968782
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.167074483,-77.53018143,44.07968782,-77.5321848,44.08007051
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,4.317612918,-77.5321848,44.08007051,-77.5708964,44.05458475
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.24766205,-77.58557752,44.05939236,-77.58300492,44.06033776
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,1.143502322,-77.5947452,44.06207466,-77.60235626,44.06708391
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.937834538,-77.5832047,44.06070014,-77.59257165,44.06125404
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.196681644,-77.59257165,44.06125404,-77.5947452,44.06207466
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.654124876,-77.60235626,44.06708391,-77.5897346,44.07658879
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,1.070877303,-77.5897346,44.07658879,-77.58077731,44.08348302
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.238416488,-77.58077731,44.08348302,-77.57917164,44.08528371
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.265071338,-77.57917164,44.08528371,-77.57649229,44.08659105
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.17774001,-77.57649229,44.08659105,-77.57564426,44.08803271
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.27008843,-77.57564426,44.08803271,-77.57530578,44.0904463
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.816367969,-77.57530578,44.0904463,-77.57336833,44.09695112
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,5.248757762,-77.57336833,44.09695112,-77.55868288,44.10010513
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,3.572932817,-77.55868288,44.10010513,-77.52301614,44.10733822
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.31916845,-77.52301614,44.10733822,-77.52026939,44.10900808
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.460049778,-77.52026939,44.10900808,-77.51621097,44.11160149
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.132824701,-77.51621097,44.11160149,-77.51516854,44.11248571
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.157635814,-77.51516854,44.11248571,-77.51373156,44.11331248
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.567366779,-77.51373156,44.11331248,-77.50898793,44.11657665
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.24447539,-77.50898793,44.11657665,-77.50791352,44.118292
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.156319233,-77.50791352,44.118292,-77.50616711,44.11878421
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.554320666,-77.50616711,44.11878421,-77.50160535,44.11768052
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.378258987,-77.50160535,44.11768052,-77.49723054,44.11854766
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.399904228,-77.49723054,44.11854766,-77.4938046,44.12002491
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.282701078,-77.4938046,44.12002491,-77.4904027,44.11965867
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.42997784,-77.4904027,44.11965867,-77.48512781,44.11931489
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.319358079,-77.48512781,44.11931489,-77.48144357,44.12022497
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.281914592,-77.48144357,44.12022497,-77.47367497,44.1225436
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.759732074,-77.47367497,44.1225436,-77.46471372,44.12405045
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.656789628,-77.46471372,44.12405045,-77.45734748,44.12654024
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,2.702211124,-77.45734748,44.12654024,-77.42820188,44.1368788
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.924356101,-77.42820188,44.1368788,-77.41237253,44.14317435
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.213127948,-77.41237253,44.14317435,-77.41103993,44.1447744
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.427343711,-77.41103993,44.1447744,-77.40594196,44.14577517
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.199682621,-77.40594196,44.14577517,-77.40407236,44.14659921
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.75725744,-77.40407236,44.14659921,-77.39614435,44.15024913
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.33778551,-77.39614435,44.15024913,-77.39363715,44.1521
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.181863519,-77.39363715,44.1521,-77.39237131,44.15342577
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,2.987762566,-77.39237131,44.15342577,-77.38471426,44.16037898
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.028622835,-77.36938977,44.15953742,-77.35783792,44.16200319
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.482570628,-77.35783792,44.16200319,-77.35366586,44.16384852
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.294760996,-77.35366586,44.16384852,-77.33846835,44.16603614
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.175240294,-77.33846835,44.16603614,-77.33687312,44.16709924
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.386535288,-77.33687312,44.16709924,-77.33282156,44.16841309
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.238768432,-77.33282156,44.16841309,-77.3299279,44.16828973
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,6.525562577,-77.3299279,44.16828973,-77.3182012,44.1542207
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.62030257,-77.3182012,44.1542207,-77.31167707,44.15540463
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.364640023,-77.31167707,44.15540463,-77.30280558,44.15735933
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.430958804,-77.30280558,44.15735933,-77.29778673,44.15686565
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,2.895529262,-77.29778673,44.15686565,-77.28056429,44.16279944
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.884057257,-77.28056429,44.16279944,-77.27373279,44.1665573
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.121625868,-77.27373279,44.1665573,-77.27181453,44.17114396
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.391497379,-77.27181453,44.17114396,-77.26750065,44.17231767
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,6.106929356,-77.26750065,44.17231767,-77.2296249,44.1961478
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.16065106,-77.23453824,44.19090814,-77.2357096,44.18974544
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,1.660754076,-77.2357096,44.18974544,-77.24292868,44.17734271
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,1.111043556,-77.24292868,44.17734271,-77.2296183,44.17967081
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,15.47417728,-77.2296183,44.17967081,-77.17051989,44.16663839
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.638225618,-77.17051989,44.16663839,-77.16778919,44.16688533
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,5.204253689,-77.16778919,44.16688533,-77.12101346,44.1771644
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.138497906,-77.12433823,44.1708015,-77.12539145,44.16983363
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.112088848,-77.12539145,44.16983363,-77.12613964,44.16903313
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.39572017,-77.12613964,44.16903313,-77.12874879,44.16617815
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,2.251751163,-77.12565088,44.16784523,-77.10455653,44.17356189
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.359409168,-77.12874879,44.16617815,-77.12565088,44.16784523
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.442948228,-77.10455653,44.17356189,-77.09941592,44.17498462
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,3.336428485,-77.09941592,44.17498462,-77.0909615,44.17596336
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.284754016,-77.0909615,44.17596336,-77.08749477,44.17630413
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.127689053,-77.08749477,44.17630413,-77.08622707,44.17686692
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,2.979357944,-77.08622707,44.17686692,-77.05660522,44.19090863
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.209223933,-77.05660522,44.19090863,-77.05441887,44.19193856
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,0.141611091,-77.05441887,44.19193856,-77.05284936,44.19252658
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.243838022,-77.05284936,44.19252658,-77.05080669,44.19135209
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,SCOOP2013,1.168330695,-77.05080669,44.19135209,-77.04067198,44.19827727
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,SCOOP2013,0.923514557,-77.04067198,44.19827727,-77.03091575,44.20084339
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,0.325260355,-77.02738005,44.1987703,-77.02358849,44.1998235
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.887953311,-77.02358849,44.1998235,-77.01292412,44.20148326
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,0.678281214,-77.01292412,44.20148326,-77.00500615,44.20049335
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.118432901,-77.00500615,44.20049335,-77.00370521,44.20100123
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,7.460720533,-77.00370521,44.20100123,-76.97185827,44.22773031
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.551610889,-76.97185827,44.22773031,-76.96973784,44.23243171
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,0.201991275,-76.96973784,44.23243171,-76.96906559,44.23402905
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.242129282,-76.96906559,44.23402905,-76.96825699,44.23608995
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,1.802115305,-76.96825699,44.23608995,-76.9505672,44.24453742
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.169484304,-76.94857164,44.24531498,-76.9499389,44.24416105
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,0.253518901,-76.9499389,44.24416105,-76.95052627,44.2421262
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.165477216,-76.95052627,44.2421262,-76.95135018,44.24092905
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,0.102753237,-76.95135018,44.24092905,-76.95252138,44.24055264
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.114823252,-76.95252138,44.24055264,-76.95370576,44.24001765
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,0.237743224,-76.95370576,44.24001765,-76.95601099,44.23884675
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.343680855,-76.95601099,44.23884675,-76.95966692,44.23722302
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,2.692982578,-76.95966692,44.23722302,-76.97192235,44.21912667
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.130660536,-76.97192235,44.21912667,-76.9726423,44.21807528
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,0.173739332,-76.9726423,44.21807528,-76.97363942,44.21668969
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.343978231,-76.97363942,44.21668969,-76.97614216,44.21417763
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,2.082466775,-76.97614216,44.21417763,-76.98228881,44.20115364
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.384593933,-76.98228881,44.20115364,-76.98513898,44.19878483
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered,Google Earth,1.290046317,-76.98513898,44.19878483,-76.98547688,44.19866057
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered,Google Earth,0.151316981,-76.98547688,44.19866057,-76.98715456,44.19830812
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,6.165404626,-76.98715456,44.19830812,-77.02422893,44.1839141
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.792114622,-77.02422893,44.1839141,-77.03174057,44.17982606
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,0.108294844,-77.03174057,44.17982606,-77.03284403,44.17927818
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.58370561,-77.03284403,44.17927818,-77.03876505,44.17636341
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,0.306663812,-77.03876505,44.17636341,-77.04067795,44.17399715
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.163667878,-77.04067795,44.17399715,-77.04136246,44.17262626
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,4.160039721,-77.04136246,44.17262626,-77.05891886,44.1388938
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.253606572,-77.05891886,44.1388938,-77.05853905,44.13666164
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,1.555890761,-77.05853905,44.13666164,-77.06467375,44.12435644
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.421285128,-77.06467375,44.12435644,-77.06444991,44.12066409
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,0.376866514,-77.06444991,44.12066409,-77.0648281,44.11767194
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.222963222,-77.0648281,44.11767194,-77.06547578,44.11575936
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,0.538423454,-77.06547578,44.11575936,-77.06655022,44.1110179
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.557707252,-77.06655022,44.1110179,-77.06784292,44.10618115
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,2.149568593,-77.06784292,44.10618115,-77.05151058,44.10594064
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,1.710606678,-77.05151058,44.10594064,-77.03384329,44.11195765
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,0.153112497,-77.03384329,44.11195765,-77.0320331,44.11217637
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.271434702,-77.0320331,44.11217637,-77.02943955,44.1136192
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,0.228991537,-77.02943955,44.1136192,-77.02715416,44.11476517
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.375983682,-77.02715416,44.11476517,-77.02405768,44.11708371
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Natural,Sheltered, ,0.15761081,-77.02405768,44.11708371,-77.02355637,44.11841203
2019,Coastal Processes - Shoreline Hardening,LO12,Sheltered Embayment,Hardened,Sheltered, ,0.166343534,-77.02355637,44.11841203,-77.02335201,44.1198516
